date,open,high,low,close,volume
20210301,13.82,13.8698,13.4995,13.7869,8829575
20210302,13.8449,13.8653,13.3429,13.3531,6602853
20210303,13.373,13.3982,12.748,12.754,9439757
20210304,12.75,12.9236,12.0359,12.3212,14333629
20210305,12.5003,12.5003,11.633,12.4121,13570971
20210308,12.4007,12.4218,11.5207,11.5473,13577792
20210309,12.0863,12.5711,12.0156,12.4749,13045638
20210310,12.794,12.933,12.4124,12.4231,9609414
20210311,12.9031,12.999,12.6884,12.9465,7497857
20210312,12.6025,12.8421,12.5444,12.8095,6099099
20210315,12.8182,13.159,12.7209,13.1435,5563011
20210316,13.3082,13.4636,13.0693,13.2431,6803240
20210317,12.9926,13.4046,12.9425,13.293,6096605
20210318,13.089,13.1363,12.671,12.6765,7354702
20210319,12.7039,12.8747,12.5669,12.7993,7480174
20210322,12.866,13.346,12.86,13.1385,7445077
20210323,13.2063,13.2962,12.9741,13.0234,5551152
20210324,13.1037,13.1115,12.591,12.5972,6145963
20210325,12.4543,12.6687,12.2276,12.4899,7378614
20210326,12.5091,12.8097,12.3287,12.7928,9099224
20210329,12.7738,13.0152,12.654,12.9014,6837997
20210330,12.7955,12.9283,12.659,12.8252,5005062
20210331,12.9684,13.4217,12.9355,13.2999,7869438
20210401,13.5231,13.8198,13.4623,13.7618,7706865
20210405,13.8173,13.9632,13.6833,13.9369,6391785
20210406,13.949,14.0033,13.7238,13.8113,4793649
20210407,13.8305,14.1919,13.6619,14.0923,6282109
20210408,14.2012,14.4191,14.1974,14.2652,6110373
20210409,14.1626,14.3559,14.1237,14.3479,4879272
20210412,14.238,15.2969,14.0881,15.154,21733050
20210413,15.1764,15.6432,15.071,15.6228,16905297
20210414,15.5684,15.6636,15.1724,15.2217,9637548
20210415,15.6058,16.1555,15.5749,16.0788,14962017
20210416,15.995,16.1072,15.8078,15.8549,8380189
20210419,15.4803,15.7503,15.1779,15.3062,10110452
20210420,15.2678,15.4409,14.9088,15.1163,8353326
20210421,15.064,15.3069,15.0476,15.3049,5419426
20210422,15.3194,15.3827,14.73,14.7965,6944657
20210423,14.8803,15.2794,14.8463,15.21,5694305
20210426,15.1301,15.423,15.0703,15.422,4944927
20210427,15.5221,15.6138,15.2989,15.3261,4114325
20210428,15.3089,15.476,15.1604,15.2215,5235405
20210429,15.3443,15.3806,15.017,15.2693,4329912
20210430,15.1196,15.3094,14.9427,14.9552,5047752
20210503,15.0703,15.1916,14.734,14.7831,5097796
20210504,14.5843,14.5845,13.9595,14.2993,10133120
20210505,14.6558,14.7599,14.3354,14.4062,7300576
20210506,14.4428,14.5185,14.1666,14.4704,4834523
20210507,14.7547,14.9166,14.6186,14.7586,5733183
20210510,14.7337,14.7524,14.1984,14.2141,6722595
20210511,13.775,14.3028,13.7002,14.2545,7139634
20210512,13.9588,14.2086,13.6596,13.7087,7585233
20210513,13.983,14.0298,13.4103,13.6158,7143187
20210514,13.8397,14.2762,13.6987,14.1914,6465375
20210517,14.1058,14.118,13.8034,14.1142,5424521
20210518,14.2154,14.3521,13.9533,13.965,4656356
20210519,13.5174,14.0285,13.4942,14.0148,8599984
20210520,14.2507,14.6306,14.2189,14.5596,8039798
20210521,15.1089,15.1669,14.8156,14.9375,16824800
20210524,15.1574,15.688,15.1211,15.5555,13870405
20210525,15.7089,15.7612,15.4265,15.5911,10885172
20210526,15.6773,15.7366,15.5298,15.6432,9260966
20210527,15.6429,15.693,15.404,15.4319,14536880
20210528,15.4449,16.2186,15.4449,16.1857,16113390
20210601,16.2111,16.3288,15.8457,16.2056,11820075
20210602,16.1934,16.8576,16.1767,16.7175,14854189
20210603,16.6403,17.1965,16.523,16.9083,14500170
20210604,17.0506,17.5971,17.0336,17.5146,15428007
20210607,17.5075,17.748,17.1305,17.5552,14393873
20210608,17.4638,17.5578,17.1886,17.3938,8096169
20210609,17.4564,17.5154,17.1972,17.2994,9541437
20210610,17.2912,17.4327,17.1178,17.3659,7194261
20210611,17.4202,17.8784,17.3846,17.7648,10407691
20210614,17.8453,17.9783,17.6029,17.9576,8034357
20210615,17.8542,17.9552,17.6678,17.7282,6075761
20210616,17.7304,17.8938,17.5248,17.7499,7678065
20210617,17.7143,18.7711,17.696,18.594,20241372
20210618,18.7203,19.3093,18.521,18.5755,24221357
20210621,18.3727,18.4736,17.7622,18.3648,16809554
20210622,18.4089,18.8994,18.3235,18.8227,14503639
20210623,18.9433,19.0878,18.8436,18.9926,8308926
20210624,19.1625,19.3541,19.0235,19.1404,8023060
20210625,19.2151,19.2799,18.8303,18.9665,6959148
20210628,19.2956,20.0107,19.2535,19.9172,12385914
20210629,19.8151,20.0306,19.5902,19.9588,9190846
20210630,19.9313,20.0941,19.7964,19.9347,8164154
20210701,20.0568,20.3866,19.9511,20.1435,12003374
20210702,20.3708,20.4357,20.219,20.4175,8584917
20210706,20.6672,20.7713,20.2812,20.6283,11167687
20210707,20.7828,20.8042,20.2631,20.3027,10460682
20210708,19.7892,20.0647,19.6339,19.8353,12582492
20210709,19.8948,20.012,19.6873,19.9823,7415567
20210712,20.1714,20.4631,20.1193,20.4429,8049619
20210713,20.3313,20.3919,20.0458,20.1813,7267658
20210714,20.2887,20.3485,19.6858,19.7742,9502480
20210715,19.7446,19.7797,18.7946,18.9019,13764113
20210716,18.966,19.0921,18.0117,18.0994,17205566
20210719,17.8545,18.9774,17.8049,18.7161,18726469
20210720,18.6665,18.7741,18.1024,18.5489,43468654
20210721,18.818,19.4608,18.6784,19.3442,37101736
20210722,19.5754,19.8196,19.2106,19.5276,32382595
20210723,19.5897,19.6332,19.1847,19.4917,19567198
20210726,19.2455,19.3761,18.8499,19.2286,20394316
20210727,19.1997,19.5555,18.6774,19.1429,24886258
20210728,19.2537,19.5794,18.9306,19.4369,20219115
20210729,19.4528,19.7857,19.2625,19.5953,19078088
20210730,19.3522,19.5634,19.1977,19.4329,18349746
20210802,19.6332,19.8933,19.2953,19.683,21744397
20210803,19.6731,20.1534,19.1548,19.7478,30181074
20210804,19.9222,20.2491,19.7608,20.2052,23130940
20210805,20.4305,20.6627,20.273,20.567,21143537
20210806,20.4544,20.5002,20.1415,20.2969,17849661
20210809,20.3767,20.4384,20.0747,20.2262,14644310
20210810,20.2531,20.3607,19.7673,19.8684,17923778
20210811,19.975,19.981,19.3641,19.6322,18592484
20210812,19.8026,19.9611,19.5535,19.8375,15186155
20210813,19.8375,20.1453,19.7837,20.1195,18306286
20210816,20.0667,20.2182,19.387,19.8823,21115280
20210817,19.6182,19.703,19.2017,19.392,20458485
20210818,19.4339,19.5671,18.9356,18.9754,28591348
20210819,19.4279,20.4255,18.6984,19.7309,76655477
20210820,19.9232,20.7943,19.8654,20.7454,67574131
20210823,20.8999,21.9224,20.879,21.8835,57580658
20210824,21.6792,21.8845,21.462,21.7191,29729892
20210825,21.6633,22.3938,21.6483,22.1377,34770104
20210826,22.1247,22.2642,21.7161,21.9932,23794042
20210827,22.1088,22.6449,22.0918,22.5592,30472219
20210830,22.7526,22.9649,22.4745,22.6111,26257990
20210831,22.622,22.622,22.0489,22.313,25984968
20210901,22.4127,22.624,22.2846,22.3688,20176695
20210902,22.4456,22.5203,22.2228,22.324,18810957
20210903,22.2532,22.9121,22.1286,22.7695,28083198
20210907,22.7596,22.8254,22.45,22.5891,19810716
20210908,22.4406,22.5373,21.9063,22.2672,25443421
20210909,22.2403,22.4655,22.0598,22.1057,19685601
20210910,22.2764,22.5532,22.1984,22.4057,24837574
20210913,22.6111,22.8902,21.7877,22.0808,29749990
20210914,22.2034,22.3379,22.015,22.1705,19975460
20210915,22.2373,22.2951,21.8954,22.2692,16653801
20210916,22.1121,22.2054,21.8565,22.1705,15603344
20210917,22.2283,22.2492,21.7598,21.8296,29450284
20210920,21.078,21.3641,20.5956,21.0451,34944045
20210921,21.3476,21.3561,20.8826,21.1777,20468810
20210922,21.2968,21.8894,21.1278,21.8704,26872556
20210923,22.0688,22.462,21.8196,22.4097,24855491
20210924,21.999,22.0778,21.7907,22.01,21765545
20210927,21.6405,21.7289,21.2564,21.5903,24521514
20210928,21.1453,21.3501,20.5846,20.6324,34306895
20210929,20.8722,20.9494,20.4012,20.451,21839363
20210930,20.7016,20.9983,20.6215,20.6494,22100912
20211001,20.6833,20.7919,20.138,20.6753,24097796
20211004,20.4381,20.4757,19.4921,19.6685,34563497
20211005,19.8858,20.5816,19.7902,20.3852,27928165
20211006,20.0553,20.6534,20.0154,20.6334,29720175
20211007,21.0242,21.2534,20.9046,21.0072,25691893
20211008,21.0331,21.1378,20.7082,20.764,15125791
20211011,20.5088,20.9953,20.445,20.6285,16338754
20211012,20.7605,20.9893,20.462,20.6045,16213354
20211013,20.8507,20.9225,20.6464,20.8717,18065188
20211014,21.2195,21.685,21.0541,21.6761,24358881
20211015,21.7399,21.8605,21.5923,21.7917,22699401
20211018,21.6791,22.2193,21.5744,22.1505,18949356
20211019,22.2044,22.307,21.9661,22.2183,16147329
20211020,22.2328,22.3609,21.9113,22.0319,14627594
20211021,22.0259,22.638,22.012,22.619,18759032
20211022,22.7496,23.0556,22.4885,22.6529,24938379
20211025,22.8991,23.2799,22.6968,23.0915,23023483
20211026,23.9119,25.1778,23.8471,24.6375,48589830
20211027,24.3953,25.0093,24.2039,24.3724,24598989
20211028,24.798,24.8698,24.4441,24.8608,23420431
20211029,24.9201,25.6263,24.9196,25.4848,29250284
20211101,25.5665,25.8107,25.1459,25.7439,26573976
20211102,25.739,26.5922,25.717,26.3161,29411239
20211103,26.5842,26.6979,26.1506,26.5125,23991033
20211104,27.1414,31.2641,27.0308,29.7052,115363115
20211105,30.0899,31.299,29.3154,29.6563,85126015
20211108,30.0521,31.0,29.8108,30.7049,50310093
20211109,32.1782,32.2061,29.8676,30.5584,64674621
20211110,29.2616,30.7508,28.6855,29.3643,63620572
20211111,30.37,30.4916,29.6813,30.2923,33217211
20211112,29.9135,30.5813,29.5347,30.2923,41305428
20211115,30.4538,30.5455,29.153,29.9284,38490900
20211116,29.6633,30.2923,29.6103,30.1059,26448367
20211117,30.3202,30.4109,28.7074,29.1669,42850799
20211118,32.2629,32.6547,31.2203,31.5731,78171075
20211119,32.1393,32.9816,31.8024,32.8789,53386665
20211122,33.4092,34.5356,31.7974,31.8532,75433524
20211123,31.4336,32.2559,30.7807,31.6439,53216270
20211124,31.3598,32.7493,30.8285,32.5689,43516226
20211126,32.4952,32.6048,31.2492,31.4017,28306886
20211129,32.2619,33.3046,31.933,33.2687,45496398
20211130,33.0623,33.2457,31.7615,32.5709,62206647
20211201,33.1167,33.1863,31.2829,31.3377,48580204
20211202,31.1174,32.3775,30.929,32.0266,47289033
20211203,31.901,32.0296,30.0368,30.598,54432505
20211206,29.7876,30.1474,27.9512,29.9441,65893845
20211207,30.8612,32.3486,30.5562,32.3267,59305348
