date,open,high,low,close,volume
20200601,122.4,123.8465,122.2085,123.552,2938032
20200602,123.35,123.6765,122.2655,123.6205,2529903
20200603,123.4005,124.4,123.0585,123.92,2671024
20200604,123.8715,125.377,122.5005,123.03,2948710
20200605,122.2255,124.4323,121.8565,124.15,3306445
20200608,125.01,126.5,124.3668,126.203,3970654
20200609,126.472,131.3215,126.25,130.043,5175950
20200610,132.25,136.1175,131.313,132.3725,4946031
20200611,130.175,133.569,126.8115,127.898,5800107
20200612,130.0605,131.0738,125.1675,127.251,5436127
20200615,126.33,129.2,125.4,128.634,3873335
20200616,131.0,131.0,128.8,130.7635,3595649
20200617,132.375,132.75,131.591,132.049,2959316
20200618,132.3505,132.982,131.8055,132.699,2487774
20200619,133.904,134.8715,132.95,133.7505,5776963
20200622,134.225,135.75,133.45,135.691,3208780
20200623,136.301,139.1555,135.902,138.2205,4231707
20200624,139.0,139.8,136.05,136.72,4526605
20200625,136.9775,137.8115,135.607,137.729,2968657
20200626,138.7528,139.1284,134.4,134.6435,6500784
20200629,134.5005,134.84,131.504,134.019,4223422
20200630,134.2533,138.4815,133.7515,137.941,3769686
20200701,137.8995,144.75,137.7,143.935,6363439
20200702,145.6005,147.778,143.5551,144.515,6593387
20200706,146.7485,152.994,146.5,152.852,6880642
20200707,152.9275,153.4775,149.5,150.006,5257514
20200708,151.1305,154.1985,150.6215,154.0555,5037635
20200709,155.7995,159.694,153.7001,159.1315,6388659
20200710,159.588,160.75,156.785,160.0,5485982
20200713,162.553,167.2145,153.4195,155.2,7720420
20200714,154.45,156.369,147.5,154.2,7231933
20200715,154.0115,154.9175,148.659,150.4435,5788874
20200716,148.553,151.6,145.9115,149.995,6394246
20200717,150.45,151.2,147.4225,148.0985,4761319
20200720,150.01,160.068,149.7009,159.842,7598176
20200721,161.6245,162.0288,155.286,156.9145,6134965
20200722,156.25,157.5,153.263,154.9955,4104225
20200723,154.9136,154.9136,148.5,149.3275,5656906
20200724,146.5,151.579,144.4,150.4455,5632413
20200727,153.1,154.9,150.7885,152.7605,4170492
20200728,152.7135,153.8546,149.788,150.0165,3126651
20200729,151.5495,151.958,149.8385,151.6765,2974060
20200730,150.7,154.6,150.25,152.594,6128265
20200731,162.2,162.341,157.55,158.234,8083369
20200803,159.0255,159.2,155.2,155.5945,5074663
