date,open,high,low,close,volume
20230519,173.9515,173.9515,172.5215,172.7385,55809475
20230522,171.5748,172.2947,171.0521,171.7917,43570932
20230523,170.7365,170.9825,168.9072,169.1882,50747263
20230524,168.7247,170.0347,168.1626,169.4644,45143488
20230525,170.0265,171.4909,169.3164,170.5985,56058258
20230526,170.9239,173.34,170.7168,173.0047,54834975
20230530,174.5136,176.5155,174.129,174.8489,55964401
20230531,174.8735,176.8705,174.3163,174.7996,99625288
20230601,175.2433,177.6299,174.4846,177.6003,68901809
20230602,178.5273,179.2669,176.7818,178.4484,61996913
20230605,180.1052,182.3941,175.5737,177.0973,121946497
20230606,177.477,177.6299,174.9771,176.7325,64848374
20230607,175.9731,178.7048,174.8686,175.3617,61944615
20230608,175.4356,178.3399,175.0067,178.0737,50214881
20230609,178.9908,179.7107,178.1328,178.4583,48899973
20230612,178.764,181.3478,178.4681,181.2491,54754995
20230613,180.2728,181.6042,179.9178,180.7758,54929129
20230614,180.835,181.8409,179.5036,181.4069,57462882
20230615,181.4168,183.9414,181.2393,183.4385,65433166
20230616,184.1485,184.4049,181.7225,182.3635,101256225
20230620,181.8606,183.5272,181.8606,182.4523,49799092
20230621,182.3438,182.8468,180.0658,181.4168,49515697
20230622,181.1998,184.4591,181.1308,184.4148,51245327
20230623,182.9848,184.967,182.4523,184.0992,53116996
20230626,184.2471,185.4503,182.6692,182.7087,48088661
20230627,183.3201,185.7856,183.1032,185.4601,50730846
20230628,185.3319,187.2747,185.0065,186.6337,51216801
20230629,186.466,187.4423,186.3279,186.969,46347308
20230630,188.9808,191.7914,188.6159,191.2884,85213216
20230703,191.101,191.1997,189.109,189.7993,31458198
20230705,188.9167,190.3121,187.9847,188.6849,46920261
20230706,187.2155,189.3654,186.5844,189.1583,45156009
20230707,188.7638,190.0064,187.61,188.0439,46814998
20230710,186.6435,187.3634,184.4493,186.0025,59922163
20230711,186.5449,186.683,184.0203,185.4798,46638119
20230712,187.0577,189.0498,185.8644,187.1465,60750248
20230713,187.8664,188.5468,187.1563,187.9058,41342338
20230714,187.6001,188.5369,187.0084,188.0538,41616242
20230717,189.247,191.6336,189.1583,191.3081,50520159
20230718,190.677,191.6434,189.7549,191.0517,48353774
20230719,190.4304,195.4895,189.9867,192.4028,80507323
20230720,192.3929,193.7538,189.8338,190.46,59581196
20230721,191.4166,192.2746,188.5863,189.2865,71951683
20230724,190.7362,192.2154,189.5922,190.0853,45505097
20230725,190.6573,191.7519,190.248,190.9432,37283201
20230726,190.9926,192.9353,190.6474,191.8111,47471868
20230727,193.3101,194.4738,189.888,190.5488,47460180
20230728,191.9787,193.9077,191.4561,193.1227,48291443
20230731,193.3495,193.7736,192.5606,193.7341,38824113
20230801,193.5221,194.0103,192.5803,192.9008,35281426
20230802,192.3436,192.4817,189.1984,189.9176,50389327
20230803,188.9216,189.7105,188.0538,188.5271,62243282
20230804,182.9552,184.7895,179.405,179.474,115956841
20230807,179.6121,180.5983,174.8982,176.3774,97576069
20230808,177.2058,177.7778,175.125,177.3143,67823003
20230809,178.3695,178.4287,174.5629,175.7266,60378492
20230810,176.9987,178.2512,175.1447,175.5096,54686851
20230811,175.1048,176.3886,174.3444,175.5689,52036672
20230814,175.7467,177.4452,175.09,177.2181,43675627
20230815,176.6453,177.2378,174.8382,175.2332,43622593
20230816,174.9172,176.3096,174.2951,174.3642,46964857
20230817,174.9271,175.2879,171.3128,171.8263,66062882
20230818,170.1475,172.9125,169.8118,172.3102,61172150
20230821,172.8829,173.9297,171.5646,173.6433,46311879
20230822,174.8481,175.4603,174.0482,175.0159,42084245
20230823,176.2898,179.282,176.0973,178.8573,52722752
20230824,178.4169,178.8415,173.8112,174.1766,54945798
20230825,175.1641,176.9119,173.6235,176.3787,51449594
20230828,177.8402,178.334,176.3145,177.939,43820697
20230829,177.4501,182.5901,177.2576,181.8199,53003948
